"CustomerID","Gender","Locations","Age","ProductID","Product_name","Product_Description","Product_Category","Stock","Price","TransactionID","Transaction_Date","Total_Price","Discount_Price","Quantity","VoucherID","Voucher_name","Voucher_status","Discount","PMID","Method_name"
14730,"Female","Chicago",50,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000343,"29.07.21",194700,29205,2,"ELEC30","Discount 30%","Not Used","30%","PM02","Paypal"
14731,"Female","Chicago",18,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000344,"18.06.21",97350,29205,1,"ELEC30","Discount 30%","Clicked","30%","PM03","Digital Wallets"
14732,"Female","Chicago",17,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000345,"04.11.21",97350,29205,1,"ELEC30","Discount 30%","Not Used","30%","PM01","Card"
15601,"Female","Chicago",49,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000354,"04.08.21",486750,29205,5,"ELEC30","Discount 30%","Clicked","30%","PM01","Card"
15602,"Female","Chicago",19,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000355,"07.04.21",97350,29205,1,"ELEC30","Discount 30%","Clicked","30%","PM03","Digital Wallets"
15603,"Female","Chicago",44,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000356,"24.09.21",97350,29205,1,"ELEC30","Discount 30%","Not Used","30%","PM02","Paypal"
15604,"Female","Chicago",48,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000357,"30.09.21",97350,29205,1,"ELEC30","Discount 30%","Not Used","30%","PM04","Other"
15605,"Female","Chicago",31,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000358,"25.04.21",389400,29205,4,"ELEC30","Discount 30%","Not Used","30%","PM02","Paypal"
15606,"Female","Chicago",49,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000359,"16.01.21",97350,29205,1,"ELEC30","Discount 30%","Clicked","30%","PM01","Card"
15607,"Female","New York",37,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000360,"03.07.21",778800,29205,8,"ELEC30","Discount 30%","Clicked","30%","PM01","Card"
15608,"Female","New York",26,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000361,"20.12.21",97350,29205,1,"ELEC30","Discount 30%","Clicked","30%","PM01","Card"
15609,"Female","New York",50,"GGOEAFKQ020299","Gel Pens 12 Pcs Smooth Writing Pens No Bleed & Smear","Gel Pens, 12 Pcs Smooth Writing Pens No Bleed & Smear, Black Ink Cute Pens Fine Point (0.5mm), Retractable Aesthetic Journaling Pens School Office Supplies for Women & Men","Office",100000,97350,1000362,"13.06.21",97350,29205,1,"ELEC30","Discount 30%","Not Used","30%","PM04","Other"
15610,"Female","New York",59,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000363,"18.06.21",179850,17985,1,"ELEC10","Discount 10%","Clicked","10%","PM03","Digital Wallets"
15611,"Female","New York",53,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000364,"21.04.21",359700,17985,2,"ELEC10","Discount 10%","Not Used","10%","PM03","Digital Wallets"
15612,"Female","New York",36,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000365,"07.10.21",179850,17985,1,"ELEC10","Discount 10%","Clicked","10%","PM04","Other"
15613,"Female","New York",51,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000366,"13.08.21",179850,17985,1,"ELEC10","Discount 10%","Not Used","10%","PM02","Paypal"
15614,"Female","New York",20,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000367,"19.04.21",179850,17985,1,"ELEC10","Discount 10%","Not Used","10%","PM04","Other"
15615,"Male","New York",37,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000368,"17.03.21",179850,17985,1,"ELEC10","Discount 10%","Clicked","10%","PM01","Card"
15616,"Male","Chicago",37,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000369,"24.08.21",719400,17985,4,"ELEC10","Discount 10%","Clicked","10%","PM03","Digital Wallets"
15617,"Male","Chicago",25,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000370,"03.03.21",179850,17985,1,"ELEC10","Discount 10%","Clicked","10%","PM02","Paypal"
15618,"Male","Chicago",26,"GGOEAFKQ020399","Mr. Pen File Folders 18 Pack","Mr. Pen File Folders, 18 Pack, Morandi Colors, 1/3-Cut Tab, Letter Size, Durable Paper Folders, Office Supplies","Office",100000,179850,1000371,"08.02.21",179850,17985,1,"ELEC10","Discount 10%","Clicked","10%","PM01","Card"
15619,"Male","Chicago",50,"GGOEAFKQ020499","Amazon Basics Stapler with 1000 Staples","Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet","Office",100000,128100,1000372,"07.10.21",128100,12810,1,"BT10","Discount 10%","Not Used","10%","PM04","Other"
15620,"Male","Chicago",63,"GGOEAFKQ020499","Amazon Basics Stapler with 1000 Staples","Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet","Office",100000,128100,1000373,"21.08.21",768600,12810,6,"BT10","Discount 10%","Not Used","10%","PM04","Other"
15621,"Female","California",47,"GGOEAFKQ020499","Amazon Basics Stapler with 1000 Staples","Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet","Office",100000,128100,1000374,"01.09.21",128100,12810,1,"BT10","Discount 10%","Not Used","10%","PM02","Paypal"
15622,"Female","California",29,"GGOEAFKQ020499","Amazon Basics Stapler with 1000 Staples","Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet","Office",100000,128100,1000375,"23.04.21",128100,12810,1,"BT10","Discount 10%","Not Used","10%","PM02","Paypal"
15623,"Female","California",52,"GGOEAFKQ020499","Amazon Basics Stapler with 1000 Staples","Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet","Office",100000,128100,1000376,"12.05.21",128100,12810,1,"BT10","Discount 10%","Not Used","10%","PM01","Card"
15624,"Female","Chicago",20,"GGOEAFKQ020499","Amazon Basics Stapler with 1000 Staples","Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet","Office",100000,128100,1000377,"29.07.21",384300,12810,3,"BT10","Discount 10%","Not Used","10%","PM01","Card"
15625,"Female","Chicago",38,"GGOEAFKQ020499","Amazon Basics Stapler with 1000 Staples","Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet","Office",100000,128100,1000378,"13.01.21",512400,12810,4,"BT10","Discount 10%","Not Used","10%","PM02","Paypal"
15626,"Female","Chicago",16,"GGOEAFKQ020499","Amazon Basics Stapler with 1000 Staples","Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet","Office",100000,128100,1000379,"30.11.21",128100,12810,1,"BT10","Discount 10%","Not Used","10%","PM01","Card"
15627,"Female","Chicago",42,"GGOEAFKQ020599","Teal Office Supplies","Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers","Office",100000,254850,1000380,"02.06.21",484215,12742.5,2,"ELEC05","Discount 5%","Used","5%","PM01","Card"
15628,"Female","Chicago",24,"GGOEAFKQ020599","Teal Office Supplies","Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers","Office",100000,254850,1000381,"07.09.21",484215,12742.5,2,"ELEC05","Discount 5%","Used","5%","PM01","Card"
15629,"Female","Chicago",26,"GGOEAFKQ020599","Teal Office Supplies","Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers","Office",100000,254850,1000382,"05.01.21",1936860,12742.5,8,"ELEC05","Discount 5%","Used","5%","PM01","Card"
15630,"Female","Chicago",35,"GGOEAFKQ020599","Teal Office Supplies","Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers","Office",100000,254850,1000383,"06.04.21",242107.5,12742.5,1,"ELEC05","Discount 5%","Used","5%","PM03","Digital Wallets"
15631,"Female","Chicago",46,"GGOEAFKQ020599","Teal Office Supplies","Teal Office Supplies, Teal Office Supplies and Accessories, Mint Green Stapler and Tape Dispenser Set for Women, Green Office Desk Accessories, Office Gift for Women, Office Lady, Coworkers","Office",100000,254850,1000384,"13.10.21",242107.5,12742.5,1,"ELEC05","Discount 5%","Used","5%","PM04","Other"
15632,"Female","Chicago",50,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000385,"16.11.21",89010,59340,1,"ELEC40","Discount 40%","Used","40%","PM04","Other"
15633,"Female","Chicago",28,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000386,"17.07.21",178020,59340,2,"ELEC40","Discount 40%","Used","40%","PM04","Other"
15634,"Female","Chicago",40,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000387,"27.02.21",89010,59340,1,"ELEC40","Discount 40%","Used","40%","PM02","Paypal"
15635,"Male","Chicago",48,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000388,"07.06.21",89010,59340,1,"ELEC40","Discount 40%","Used","40%","PM03","Digital Wallets"
15636,"Male","Chicago",53,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000389,"29.01.21",178020,59340,2,"ELEC40","Discount 40%","Used","40%","PM02","Paypal"
15637,"Female","California",25,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000390,"07.08.21",267030,59340,3,"ELEC40","Discount 40%","Used","40%","PM03","Digital Wallets"
15638,"Female","Chicago",58,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000391,"07.12.21",89010,59340,1,"ELEC40","Discount 40%","Used","40%","PM01","Card"
15639,"Female","Chicago",47,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000392,"31.05.21",89010,59340,1,"ELEC40","Discount 40%","Used","40%","PM01","Card"
15640,"Female","Chicago",39,"GGOEWEBB082199","OLANLY Luxury Bathroom Rug Mat 24x16","OLANLY Luxury Bathroom Rug Mat 24x16, Extra Soft and Absorbent Microfiber Bath Rugs, Non-Slip Plush Shaggy Bath Carpet, Machine Wash Dry, Bath Mats for Bathroom Floor, Tub and Shower, Grey","Home Furniture",100000,148350,1000393,"15.01.21",445050,59340,5,"ELEC40","Discount 40%","Used","40%","PM01","Card"
15641,"Female","Chicago",40,"GGOEYDHJ056029","64 oz Water Bottle","64 oz Water Bottle, 1/2 Gallon Water Bottle, Water Bottle Holder with Shoulder Strap, Time Motivational Water Bottle - Great for Camping, Gym and Outdoor Activities, Gift","Bottles",100000,370350,1000394,"17.02.21",518490,111105,2,"ELEC30","Discount 30%","Used","30%","PM01","Card"
15642,"Female","Chicago",20,"GGOEYDHJ056039","Kids Water Bottle with Straw Lid 14oz","Kids Water Bottle with Straw Lid 14oz, Vacuum Insulated 316 Stainless Steel Water Bottles for Kids for School, Leakproof Toddler Water Bottle, BPA Free and Keep Cold for 24 Hours","Bottles",100000,149850,1000395,"29.08.21",149850,14985,1,"ELEC10","Discount 10%","Clicked","10%","PM01","Card"
16218,"Male","Chicago",57,"GGOEWEBB082299","Clorox Toilet Plunger with Hideaway Storage Caddy","Clorox Toilet Plunger with Hideaway Storage Caddy, 6.5 x 6.5 x 19.5, White/Gray","Home Furniture",100000,239850,1000129,"21.03.21",479700,23985,2,"ELEC10","Discount 10%","Clicked","10%","PM04","Other"
16219,"Male","Chicago",52,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000130,"01.04.21",594000,59400,1,"ELEC10","Discount 10%","Not Used","10%","PM01","Card"
16220,"Male","Chicago",55,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000131,"19.03.21",594000,59400,1,"ELEC10","Discount 10%","Clicked","10%","PM04","Other"
16221,"Male","Chicago",47,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000132,"20.10.21",594000,59400,1,"ELEC10","Discount 10%","Clicked","10%","PM03","Digital Wallets"
16222,"Male","Chicago",36,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000133,"11.09.21",594000,59400,1,"ELEC10","Discount 10%","Not Used","10%","PM01","Card"
16223,"Male","Chicago",62,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000134,"01.06.21",594000,59400,1,"ELEC10","Discount 10%","Clicked","10%","PM01","Card"
16224,"Male","Chicago",50,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000135,"03.01.21",594000,59400,1,"ELEC10","Discount 10%","Not Used","10%","PM03","Digital Wallets"
16225,"Male","Chicago",56,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000136,"12.03.21",594000,59400,1,"ELEC10","Discount 10%","Clicked","10%","PM01","Card"
16226,"Male","Chicago",20,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000137,"22.04.21",3564000,59400,6,"ELEC10","Discount 10%","Clicked","10%","PM04","Other"
16227,"Male","Chicago",58,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000138,"12.12.21",4158000,59400,7,"ELEC10","Discount 10%","Not Used","10%","PM04","Other"
16228,"Male","Chicago",46,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000139,"23.07.21",594000,59400,1,"ELEC10","Discount 10%","Clicked","10%","PM02","Paypal"
16229,"Female","California",37,"GGOEWEBB082399","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat","KOHLER 4636-RL-0 Cachet ReadyLatch Elongated Toilet Seat, Quiet-Close Lid and Seat, Countoured Seat, Grip-Tight Bumpers and Installation Hardware, White","Home Furniture",100000,594000,1000140,"17.06.21",594000,59400,1,"ELEC10","Discount 10%","Clicked","10%","PM03","Digital Wallets"
16230,"Female","California",46,"GGOEWEBB082499","Rubbermaid Commercial 15 Inch Toilet Brush","Rubbermaid Commercial 15 Inch Toilet Brush, Toilet Bowl-Cleaner for Bathroom, Scrub Brush for Toilet","Home Furniture",100000,55350,1000141,"25.03.21",55350,5535,1,"ELEC10","Discount 10%","Clicked","10%","PM02","Paypal"
16231,"Female","California",62,"GGOEWEBB082499","Rubbermaid Commercial 15 Inch Toilet Brush","Rubbermaid Commercial 15 Inch Toilet Brush, Toilet Bowl-Cleaner for Bathroom, Scrub Brush for Toilet","Home Furniture",100000,55350,1000142,"20.02.21",166050,5535,3,"ELEC10","Discount 10%","Clicked","10%","PM03","Digital Wallets"
16232,"Female","California",63,"GGOEAAAJ032445","Men's Crewneck Sweatshirts Soild Color","Men's Crewneck Sweatshirts Soild Color Geometric Texture Long Sleeve Casual Pullover Shirt","Apparel",100000,374850,1000143,"07.03.21",674730,37485,2,"ELEC10","Discount 10%","Used","10%","PM03","Digital Wallets"
16233,"Female","California",63,"GGOEWEBB082499","Rubbermaid Commercial 15 Inch Toilet Brush","Rubbermaid Commercial 15 Inch Toilet Brush, Toilet Bowl-Cleaner for Bathroom, Scrub Brush for Toilet","Home Furniture",100000,55350,1000144,"26.02.21",55350,5535,1,"ELEC10","Discount 10%","Not Used","10%","PM04","Other"
16234,"Female","California",59,"GGOEWEBB082499","Rubbermaid Commercial 15 Inch Toilet Brush","Rubbermaid Commercial 15 Inch Toilet Brush, Toilet Bowl-Cleaner for Bathroom, Scrub Brush for Toilet","Home Furniture",100000,55350,1000145,"14.12.21",110700,5535,2,"ELEC10","Discount 10%","Clicked","10%","PM03","Digital Wallets"
16235,"Female","California",23,"GGOEWEBB082499","Rubbermaid Commercial 15 Inch Toilet Brush","Rubbermaid Commercial 15 Inch Toilet Brush, Toilet Bowl-Cleaner for Bathroom, Scrub Brush for Toilet","Home Furniture",100000,55350,1000146,"22.01.21",55350,5535,1,"ELEC10","Discount 10%","Not Used","10%","PM02","Paypal"
16236,"Female","California",44,"GGOEWEBB082599","Moen YB8099CH Mason Toilet Paper Roller","Moen YB8099CH Mason Toilet Paper Roller, Chrome","Home Furniture",100000,23850,1000147,"14.02.21",23850,2385,1,"ELEC10","Discount 10%","Clicked","10%","PM02","Paypal"
16237,"Female","California",31,"GGOEWEBB082599","Moen YB8099CH Mason Toilet Paper Roller","Moen YB8099CH Mason Toilet Paper Roller, Chrome","Home Furniture",100000,23850,1000148,"11.05.21",47700,2385,2,"ELEC10","Discount 10%","Not Used","10%","PM02","Paypal"
16238,"Female","California",53,"GGOEWEBB082599","Moen YB8099CH Mason Toilet Paper Roller","Moen YB8099CH Mason Toilet Paper Roller, Chrome","Home Furniture",100000,23850,1000149,"22.06.21",23850,2385,1,"ELEC10","Discount 10%","Clicked","10%","PM01","Card"
16239,"Female","California",35,"GGOEWEBB082599","Moen YB8099CH Mason Toilet Paper Roller","Moen YB8099CH Mason Toilet Paper Roller, Chrome","Home Furniture",100000,23850,1000150,"23.07.21",119250,2385,5,"ELEC10","Discount 10%","Not Used","10%","PM02","Paypal"
16240,"Female","California",47,"GGOEWEBB082599","Moen YB8099CH Mason Toilet Paper Roller","Moen YB8099CH Mason Toilet Paper Roller, Chrome","Home Furniture",100000,23850,1000151,"04.06.21",23850,2385,1,"ELEC10","Discount 10%","Not Used","10%","PM03","Digital Wallets"
16241,"Female","California",34,"GGOEWEBB082599","Moen YB8099CH Mason Toilet Paper Roller","Moen YB8099CH Mason Toilet Paper Roller, Chrome","Home Furniture",100000,23850,1000152,"25.09.21",23850,2385,1,"ELEC10","Discount 10%","Not Used","10%","PM02","Paypal"
16242,"Female","California",52,"GGOEWEBB082599","Moen YB8099CH Mason Toilet Paper Roller","Moen YB8099CH Mason Toilet Paper Roller, Chrome","Home Furniture",100000,23850,1000153,"13.03.21",190800,2385,8,"ELEC10","Discount 10%","Not Used","10%","PM01","Card"
16243,"Female","California",26,"GGOEYDHJ056019","bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL)","bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)","Bottles",100000,299850,1000154,"06.03.21",299850,29985,1,"ELEC10","Discount 10%","Clicked","10%","PM03","Digital Wallets"
16244,"Female","California",17,"GGOEYDHJ056019","bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL)","bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)","Bottles",100000,299850,1000155,"29.07.21",2098950,29985,7,"ELEC10","Discount 10%","Clicked","10%","PM04","Other"
16245,"Female","California",37,"GGOEYDHJ056019","bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL)","bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)","Bottles",100000,299850,1000156,"12.01.21",299850,29985,1,"ELEC10","Discount 10%","Not Used","10%","PM02","Paypal"
16246,"Female","California",52,"GGOEYDHJ056019","bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL)","bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)","Bottles",100000,299850,1000157,"17.06.21",2998500,29985,10,"ELEC10","Discount 10%","Not Used","10%","PM02","Paypal"
16247,"Female","California",54,"GGOEYDHJ056019","bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL)","bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)","Bottles",100000,299850,1000158,"07.09.21",299850,29985,1,"ELEC10","Discount 10%","Not Used","10%","PM02","Paypal"
16248,"Female","California",34,"GGOEYDHJ056019","bubba Flo Duo Refresh Insulated Water Bottle 24 oz (TEAL)","bubba Flo Duo Refresh Insulated Water Bottle, 24 oz, TEAL (TEAL)","Bottles",100000,299850,1000159,"08.04.21",299850,29985,1,"ELEC10","Discount 10%","Clicked","10%","PM03","Digital Wallets"
